geoid,geoid20,year,denom_total_pop,traffic_impacts,traffic_impacts_pctile
1400000US06037137103,6037137103,2021,5382,2500.1599,86
1400000US06037531302,6037531302,2021,6215,2649.1899,88
1400000US06037542105,6037542105,2021,4781,876.40002,33
1400000US06037541605,6037541605,2021,4805,788.22998,27
1400000US06037267700,6037267700,2021,3276,4623.0298,99
1400000US06037501002,6037501002,2021,5013,557.95001,11
1400000US06037650401,6037650401,2021,4758,1296.24,63
1400000US06037554001,6037554001,2021,3756,700.29999,20
1400000US06037213100,6037213100,2021,3014,1342.88,64
1400000US06037502005,6037502005,2021,4867,799.47998,28
1400000US06037190520,6037190520,2021,3979,1119.3,53
1400000US06037572700,6037572700,2021,5268,1681.9399,73
1400000US06037602402,6037602402,2021,6869,1254.88,61
1400000US06037194402,6037194402,2021,3579,1354.27,65
1400000US06037910502,6037910502,2021,4537,657.71997,17
1400000US06037311801,6037311801,2021,2963,2009.55,79
1400000US06037134422,6037134422,2021,4924,622.21997,14
1400000US06037267902,6037267902,2021,3365,1393.52,66
1400000US06037602105,6037602105,2021,4116,1310.45,63
1400000US06037620101,6037620101,2021,5632,886.95001,34
1400000US06037463700,6037463700,2021,3138,1413.08,67
1400000US06037552301,6037552301,2021,4482,2073.5801,80
1400000US06037108202,6037108202,2021,7378,3938.79,98
1400000US06037602601,6037602601,2021,5412,1008.9,45
1400000US06037701701,6037701701,2021,3305,935.16998,39
1400000US06037602602,6037602602,2021,2706,1008.9,45
1400000US06037128601,6037128601,2021,4369,1096.96,52
1400000US06037211802,6037211802,2021,4682,1130.54,54
1400000US06037600201,6037600201,2021,5063,1033.4399,47
1400000US06037461100,6037461100,2021,5419,408.16,5
1400000US06037552002,6037552002,2021,3409,1091.17,51
1400000US06037530700,6037530700,2021,2157,1529.02,70
1400000US06037482101,6037482101,2021,4750,771,25
1400000US06037199110,6037199110,2021,2705,1030.1801,47
1400000US06037500700,6037500700,2021,7150,992.29999,43
1400000US06037433506,6037433506,2021,4832,820.26001,29
1400000US06037208904,6037208904,2021,3978,1057.48,49
1400000US06037531602,6037531602,2021,4432,1830.84,75
1400000US06037291210,6037291210,2021,5768,2511.5901,86
1400000US06037204700,6037204700,2021,5510,4013.21,98
1400000US06037553601,6037553601,2021,5223,2841.03,91
1400000US06037434001,6037434001,2021,4283,653.63,16
1400000US06037301601,6037301601,2021,6112,2364.8501,84
1400000US06037402902,6037402902,2021,6903,1721.14,73
1400000US06037554521,6037554521,2021,5949,2839.24,91
1400000US06037555106,6037555106,2021,3769,910.84003,37
1400000US06037121101,6037121101,2021,2862,3356.04,95
1400000US06037541604,6037541604,2021,5917,850.01001,32
1400000US06037551900,6037551900,2021,5203,2567.1599,87
1400000US06037536103,6037536103,2021,5353,982.96002,42
1400000US06037209403,6037209403,2021,4148,757.44,24
1400000US06037226002,6037226002,2021,1820,1931.04,77
1400000US06037218210,6037218210,2021,3721,1205.66,59
1400000US06037104701,6037104701,2021,4402,904.47998,36
1400000US06037191610,6037191610,2021,4237,3183.01,94
1400000US06037113425,6037113425,2021,1059,968.73999,41
1400000US06037237600,6037237600,2021,4101,3869.73,98
1400000US06037113426,6037113426,2021,5820,968.73999,41
1400000US06037195804,6037195804,2021,2533,3192.5701,94
1400000US06037402702,6037402702,2021,6365,619.38,14
1400000US06037186401,6037186401,2021,3489,2264.8401,83
1400000US06037542200,6037542200,2021,7155,2630.5601,88
1400000US06037269907,6037269907,2021,2692,1988.04,78
1400000US06037218120,6037218120,2021,4638,790.09003,27
1400000US06037551801,6037551801,2021,3721,2251.3501,83
1400000US06037406201,6037406201,2021,2446,1929.95,77
1400000US06037432202,6037432202,2021,4259,1041.77,47
1400000US06037551802,6037551802,2021,3546,2251.3501,83
1400000US06037310703,6037310703,2021,4722,1884.46,76
1400000US06037214503,6037214503,2021,3422,1032.34,47
1400000US06037430005,6037430005,2021,3136,1632.26,72
1400000US06037430004,6037430004,2021,3368,1632.26,72
1400000US06037553902,6037553902,2021,5415,853.70001,32
1400000US06037540502,6037540502,2021,6163,988.12,43
1400000US06037106407,6037106407,2021,3119,1741.76,74
1400000US06037540201,6037540201,2021,2587,712.20001,21
1400000US06037504002,6037504002,2021,5461,731.58002,22
1400000US06037533603,6037533603,2021,6986,1071.67,50
1400000US06037294820,6037294820,2021,3473,535.62,10
1400000US06037234200,6037234200,2021,2424,885.52002,34
1400000US06037553000,6037553000,2021,5033,3225.48,94
1400000US06037920044,6037920044,2021,2399,1100.63,52
1400000US06037205120,6037205120,2021,3548,928.46002,38
1400000US06037503105,6037503105,2021,4228,913.39001,37
1400000US06037127104,6037127104,2021,3821,1190.09,58
1400000US06037910404,6037910404,2021,4284,1441.53,68
1400000US06037702802,6037702802,2021,2293,3573.01,96
1400000US06037910301,6037910301,2021,3874,262.85001,3
1400000US06037141101,6037141101,2021,4674,3173.55,94
1400000US06037294900,6037294900,2021,3853,1403.86,67
1400000US06037601600,6037601600,2021,4439,1977.61,78
1400000US06037265410,6037265410,2021,1559,3431,95
1400000US06037920017,6037920017,2021,4309,1340.65,64
1400000US06037104401,6037104401,2021,3270,2260.0701,83
1400000US06037503202,6037503202,2021,5028,804.52002,28
1400000US06037503201,6037503201,2021,4144,623.44,15
1400000US06037228720,6037228720,2021,4825,711.98999,21
1400000US06037910713,6037910713,2021,5787,517.28003,9
1400000US06037301602,6037301602,2021,4355,3366.6499,95
1400000US06037433602,6037433602,2021,2989,982.03003,42
1400000US06037128910,6037128910,2021,4657,5520.6802,100
1400000US06037460101,6037460101,2021,6196,285.89999,3
1400000US06037293205,6037293205,2021,4070,1130.35,54
1400000US06037189907,6037189907,2021,2387,1259.47,61
1400000US06037294410,6037294410,2021,5079,2001.98,79
1400000US06037189906,6037189906,2021,2984,1259.47,61
1400000US06037293206,6037293206,2021,2670,1130.35,54
1400000US06037181500,6037181500,2021,3956,806.70001,28
1400000US06037197410,6037197410,2021,4331,2810.8999,90
1400000US06037269800,6037269800,2021,3046,2501.5,86
1400000US06037134520,6037134520,2021,6065,1045.5699,48
1400000US06037186100,6037186100,2021,4985,2325.54,83
1400000US06037900704,6037900704,2021,2910,939.26001,39
1400000US06037651221,6037651221,2021,3697,1423.59,67
1400000US06037104610,6037104610,2021,3386,525.06,9
1400000US06037117102,6037117102,2021,2861,848.12,31
1400000US06037534501,6037534501,2021,5226,868.10999,33
1400000US06037553801,6037553801,2021,4954,806.73999,28
1400000US06037192520,6037192520,2021,5269,2053.54,80
1400000US06037269903,6037269903,2021,3421,1254.91,61
1400000US06037123303,6037123303,2021,3087,1078.16,50
1400000US06037228310,6037228310,2021,4523,767.46002,25
1400000US06037201700,6037201700,2021,5514,967.48999,41
1400000US06037554002,6037554002,2021,5856,847.84998,31
1400000US06037533805,6037533805,2021,3514,1132.0601,55
1400000US06037237900,6037237900,2021,4405,850.73999,32
1400000US06037434003,6037434003,2021,4639,336.28,4
1400000US06037224320,6037224320,2021,2972,2028.03,79
1400000US06037900102,6037900102,2021,710,93.239998,1
1400000US06037183520,6037183520,2021,3758,469.03,7
1400000US06037800410,6037800410,2021,4031,1189.71,58
1400000US06037117302,6037117302,2021,5229,1099.2,52
1400000US06037211921,6037211921,2021,2521,1404.1899,67
1400000US06037910605,6037910605,2021,4715,370.45999,5
1400000US06037920332,6037920332,2021,2205,1989.15,78
1400000US06037543903,6037543903,2021,3740,2920.27,92
1400000US06037535804,6037535804,2021,5328,743.78998,23
1400000US06037402706,6037402706,2021,3791,431.76999,6
1400000US06037554516,6037554516,2021,3885,740.35999,23
1400000US06037481103,6037481103,2021,4926,769.53998,25
1400000US06037224020,6037224020,2021,2733,2411.6001,85
1400000US06037133000,6037133000,2021,4778,1158.4301,56
1400000US06037430400,6037430400,2021,4642,1165.04,56
1400000US06037211310,6037211310,2021,3873,939.34003,39
1400000US06037219020,6037219020,2021,5411,604.47998,13
1400000US06037407102,6037407102,2021,5710,630.42999,15
1400000US06037575202,6037575202,2021,4175,956.70001,41
1400000US06037127300,6037127300,2021,3809,3796.1299,97
1400000US06037103102,6037103102,2021,4734,687.90997,19
1400000US06037554900,6037554900,2021,7636,739.96997,23
1400000US06037920038,6037920038,2021,1710,1628.9399,72
1400000US06037237720,6037237720,2021,3707,3142.4199,93
1400000US06037203500,6037203500,2021,2907,3196.05,94
1400000US06037575401,6037575401,2021,4788,854.15997,32
1400000US06037241110,6037241110,2021,3356,679.38,18
1400000US06037300902,6037300902,2021,1981,5386.7598,100
1400000US06037275200,6037275200,2021,3751,927.5,38
1400000US06037124700,6037124700,2021,5539,3238.3301,94
1400000US06037181000,6037181000,2021,6458,3526.6699,96
1400000US06037127103,6037127103,2021,3109,1568.45,71
1400000US06037271200,6037271200,2021,2770,5043.98,100
1400000US06037503902,6037503902,2021,4939,1300.05,63
1400000US06037700700,6037700700,2021,3575,1104.3199,52
1400000US06037221820,6037221820,2021,2363,1184.4,58
1400000US06037191000,6037191000,2021,4454,1781.6899,74
1400000US06037535002,6037535002,2021,3648,753.47998,24
1400000US06037670417,6037670417,2021,3272,935.42999,39
1400000US06037293203,6037293203,2021,2734,940.51001,39
1400000US06037293204,6037293204,2021,3553,940.51001,39
1400000US06037211202,6037211202,2021,2239,1008.24,44
1400000US06037550501,6037550501,2021,2777,2979.1699,92
1400000US06037500404,6037500404,2021,4428,1347.0601,64
1400000US06037551102,6037551102,2021,5427,1147.83,55
1400000US06037320202,6037320202,2021,6151,474.17001,7
1400000US06037231901,6037231901,2021,2652,2757.23,89
1400000US06037127804,6037127804,2021,4352,1437.98,68
1400000US06037231902,6037231902,2021,3510,2757.23,89
1400000US06037408134,6037408134,2021,2760,1100.76,52
1400000US06037543100,6037543100,2021,7254,1377.49,66
1400000US06037270300,6037270300,2021,2542,2060.5,80
1400000US06037554106,6037554106,2021,3810,927.70001,38
1400000US06037208610,6037208610,2021,4351,1371.53,65
1400000US06037183620,6037183620,2021,3111,738.03998,22
1400000US06037603200,6037603200,2021,3394,1194.38,58
1400000US06037228900,6037228900,2021,2918,508.42001,8
1400000US06037183610,6037183610,2021,3215,516.84003,9
1400000US06037571701,6037571701,2021,6247,3537.22,96
1400000US06037555105,6037555105,2021,4656,878.62,34
1400000US06037550502,6037550502,2021,5533,2943.8,92
1400000US06037120020,6037120020,2021,3738,1444.13,68
1400000US06037602202,6037602202,2021,1691,1966.42,78
1400000US06037502402,6037502402,2021,3946,1543.54,70
1400000US06037602201,6037602201,2021,5509,1966.42,78
1400000US06037402406,6037402406,2021,5329,2425.1399,85
1400000US06037533201,6037533201,2021,2788,710.65997,20
1400000US06037553802,6037553802,2021,6881,1258.05,61
1400000US06037700502,6037700502,2021,4387,1394.35,66
1400000US06037901007,6037901007,2021,2094,473.64999,7
1400000US06037701304,6037701304,2021,6212,728.35999,22
1400000US06037125102,6037125102,2021,2944,1370.05,65
1400000US06037535902,6037535902,2021,7209,618.5,14
1400000US06037125101,6037125101,2021,2948,1370.05,65
1400000US06037910714,6037910714,2021,3870,654.84003,16
1400000US06037103300,6037103300,2021,3781,899.73999,36
1400000US06037600501,6037600501,2021,2712,778.82001,26
1400000US06037191203,6037191203,2021,2383,1067.8101,50
1400000US06037910607,6037910607,2021,3226,604.78998,13
1400000US06037201401,6037201401,2021,4693,1075.89,50
1400000US06037910608,6037910608,2021,3702,604.78998,13
1400000US06037901009,6037901009,2021,5388,793.44,27
1400000US06037123103,6037123103,2021,3808,1007.3,44
1400000US06037480901,6037480901,2021,5407,746.71997,23
1400000US06037135116,6037135116,2021,3765,970.27002,41
1400000US06037405400,6037405400,2021,4881,667.84998,17
1400000US06037189201,6037189201,2021,3216,923.71997,38
1400000US06037135115,6037135115,2021,1341,970.27002,41
1400000US06037530902,6037530902,2021,3840,364.45001,4
1400000US06037571102,6037571102,2021,4073,769.01001,25
1400000US06037228800,6037228800,2021,5353,487.45999,8
1400000US06037541401,6037541401,2021,4790,429.06,6
1400000US06037460900,6037460900,2021,6731,1099.47,52
1400000US06037121020,6037121020,2021,3610,1847.6,76
1400000US06037541402,6037541402,2021,2896,429.06,6
1400000US06037203300,6037203300,2021,2000,2125.8701,81
1400000US06037134101,6037134101,2021,5579,980.67999,42
1400000US06037137302,6037137302,2021,4449,588.46002,12
1400000US06037190202,6037190202,2021,3225,1547.89,70
1400000US06037124105,6037124105,2021,2538,666.41998,17
1400000US06037552602,6037552602,2021,4416,715.78003,21
1400000US06037577605,6037577605,2021,4816,930.34998,38
1400000US06037577606,6037577606,2021,3641,930.34998,38
1400000US06037534502,6037534502,2021,4606,747.02002,23
1400000US06037207103,6037207103,2021,2393,1546.35,70
1400000US06037502200,6037502200,2021,6839,2596.6201,88
1400000US06037134104,6037134104,2021,4618,969.09003,41
1400000US06037401802,6037401802,2021,3232,1415.86,67
1400000US06037575803,6037575803,2021,3229,606.65997,13
1400000US06037403702,6037403702,2021,3786,415.63,6
1400000US06037534202,6037534202,2021,5748,755.45001,24
1400000US06037211922,6037211922,2021,3269,1566.88,71
1400000US06037570601,6037570601,2021,5610,732.87,22
1400000US06037532607,6037532607,2021,6866,832.62,30
1400000US06037401801,6037401801,2021,4695,1415.86,67
1400000US06037272301,6037272301,2021,3045,731.84998,22
1400000US06037530500,6037530500,2021,3719,2559.7,87
1400000US06037119201,6037119201,2021,4547,772.63,25
1400000US06037910601,6037910601,2021,6726,518.78998,9
1400000US06037220000,6037220000,2021,4711,923.42999,38
1400000US06037311602,6037311602,2021,2645,2112.6101,81
1400000US06037311601,6037311601,2021,4062,2112.6101,81
1400000US06037267403,6037267403,2021,2862,1367.76,65
1400000US06037574201,6037574201,2021,3100,1721.8,73
1400000US06037197300,6037197300,2021,4052,812.31,28
1400000US06037603801,6037603801,2021,4748,1332.89,64
1400000US06037243002,6037243002,2021,3747,532.53998,10
1400000US06037531902,6037531902,2021,4763,635.46997,15
1400000US06037571505,6037571505,2021,2798,1057.21,49
1400000US06037209104,6037209104,2021,2560,1335.86,64
1400000US06037275101,6037275101,2021,1142,5114.9302,100
1400000US06037191720,6037191720,2021,3224,1452.63,68
1400000US06037243001,6037243001,2021,3317,538.39001,10
1400000US06037128500,6037128500,2021,4108,1080.17,51
1400000US06037482503,6037482503,2021,4293,778.27002,26
1400000US06037555202,6037555202,2021,3661,1750.02,74
1400000US06037115104,6037115104,2021,4377,1081.09,51
1400000US06037117530,6037117530,2021,6742,1250.4,61
1400000US06037543000,6037543000,2021,4531,792.62,27
1400000US06037542401,6037542401,2021,4735,802.78998,28
1400000US06037204420,6037204420,2021,3154,795.75,27
1400000US06037542402,6037542402,2021,3350,1484.92,69
1400000US06037501200,6037501200,2021,4864,3672.5701,97
1400000US06037536000,6037536000,2021,3701,835.62,30
1400000US06037570404,6037570404,2021,3676,4995.9702,100
1400000US06037554406,6037554406,2021,4766,2619.6499,88
1400000US06037702801,6037702801,2021,4679,3041.0701,93
1400000US06037543704,6037543704,2021,3377,714.65002,21
1400000US06037195901,6037195901,2021,2237,642.66998,16
1400000US06037576401,6037576401,2021,5021,702.73999,20
1400000US06037235201,6037235201,2021,2682,931.22998,38
1400000US06037550602,6037550602,2021,4328,1004.92,44
1400000US06037800204,6037800204,2021,4495,3372.8501,95
1400000US06037543705,6037543705,2021,3260,714.65002,21
1400000US06037603101,6037603101,2021,4139,797.84998,27
1400000US06037403000,6037403000,2021,6950,1452.8199,68
1400000US06037462002,6037462002,2021,4043,556.67999,11
1400000US06037208801,6037208801,2021,3027,942.63,39
1400000US06037183810,6037183810,2021,4163,1046.11,48
1400000US06037127102,6037127102,2021,5779,1159.36,56
1400000US06037532800,6037532800,2021,4590,1019.76,45
1400000US06037104404,6037104404,2021,3084,1037.9399,47
1400000US06037432101,6037432101,2021,4103,483.06,7
1400000US06037408900,6037408900,2021,5894,1047.52,48
1400000US06037199001,6037199001,2021,863,2459.8701,85
1400000US06037215101,6037215101,2021,3015,1248.28,60
1400000US06037134103,6037134103,2021,4659,1024.99,46
1400000US06037600912,6037600912,2021,5659,843.70001,31
1400000US06037199002,6037199002,2021,4699,2457.3601,85
1400000US06037219300,6037219300,2021,4239,1326.03,64
1400000US06037535901,6037535901,2021,5578,627.01001,15
1400000US06037570305,6037570305,2021,4458,1663.95,72
1400000US06037570306,6037570306,2021,2815,1663.95,72
1400000US06037106111,6037106111,2021,3049,252.32001,3
1400000US06037554301,6037554301,2021,3499,3009.6299,92
1400000US06037117520,6037117520,2021,4168,1165.59,56
1400000US06037406702,6037406702,2021,6375,1562.88,71
1400000US06037602900,6037602900,2021,4443,875.46002,33
1400000US06037554403,6037554403,2021,5848,2625.96,88
